2017-03-18 16:50:06.444303,0.674412
2017-03-18 16:50:06.561860,0.829552
2017-03-18 16:50:07.096820,0.715623
2017-03-18 16:50:11.705778,0.871156
2017-03-18 16:50:18.769387,0.379688
2017-03-18 16:50:18.921380,0.829552
2017-03-18 16:50:19.296640,0.829552
2017-03-18 16:50:19.893220,0.768403
2017-03-18 16:50:21.156140,0.243564
2017-03-18 16:50:22.159335,0.677476
2017-03-18 16:50:27.171425,0.597326
2017-03-18 16:50:28.116048,0.829552
2017-03-18 16:50:28.960645,0.741287
2017-03-18 16:50:31.757602,0.829552
2017-03-18 16:50:32.732147,0.536992
2017-03-18 16:50:33.617113,0.644604
2017-03-18 16:50:34.402743,0.694957
2017-03-18 16:50:34.959391,0.769489
2017-03-18 16:50:38.902344,0.546451
2017-03-18 16:50:39.514677,0.715623
2017-03-18 16:50:43.519460,0.829552
2017-03-18 16:50:50.073666,0.573131
2017-03-18 16:50:54.131471,0.79279
2017-03-18 16:50:54.598406,0.593672
2017-03-18 16:50:54.813109,0.5003
2017-03-18 16:50:59.125187,0.768403
2017-03-18 16:51:02.264833,0.829552
2017-03-18 16:51:04.517987,0.641164
2017-03-18 16:51:04.751574,0.339793
2017-03-18 16:51:06.784097,0.829552
2017-03-18 16:51:06.870928,0.283159
2017-03-18 16:51:11.349306,0.641164
2017-03-18 16:51:12.458436,0.44037
2017-03-18 16:51:12.517381,0.789605
2017-03-18 16:51:12.910852,0.355692
2017-03-18 16:51:13.047598,0.746234
2017-03-18 16:51:16.427823,0.6616
2017-03-18 16:51:17.086640,0.768403
2017-03-18 16:51:18.744136,0.715623
2017-03-18 16:51:21.184738,0.325843
2017-03-18 16:51:24.001062,0.593672
2017-03-18 16:51:31.052630,0.513561
2017-03-18 16:51:33.671819,0.717025
2017-03-18 16:51:33.933594,0.647767
2017-03-18 16:51:42.609206,0.829552
2017-03-18 16:51:48.146369,0.698948
2017-03-18 16:51:54.134417,0.303102
2017-03-18 16:52:00.406899,0.328888
2017-03-18 16:52:04.158783,0.877784
2017-03-18 16:52:05.129480,0.767192
2017-03-18 16:52:12.066812,0.436947
2017-03-18 16:52:12.356350,0.765194
2017-03-18 16:52:16.848650,0.768403
2017-03-18 16:52:18.807588,0.816357
2017-03-18 16:52:23.462388,0.829552
2017-03-18 16:52:26.921754,0.829552
2017-03-18 16:52:27.095897,0.278383
2017-03-18 16:52:28.124538,0.566045
2017-03-18 16:52:28.780292,0.829552
2017-03-18 16:52:32.823021,0.739062
2017-03-18 16:52:33.286435,0.829552
2017-03-18 16:52:33.918007,0.705008
2017-03-18 16:52:40.660643,0.746234
2017-03-18 16:52:41.513922,0.44341
2017-03-18 16:52:47.821537,0.829552
2017-03-18 16:52:50.700210,0.453473
2017-03-18 16:52:54.575479,0.132462
2017-03-18 16:52:59.043639,0.768403
2017-03-18 16:53:00.409064,0.286059
2017-03-18 16:53:00.440669,0.918676
2017-03-18 16:53:09.382801,0.768403
2017-03-18 16:53:11.535406,0.829552
2017-03-18 16:53:14.557060,0.201133
2017-03-18 16:53:15.016651,0.894257
2017-03-18 16:53:15.429065,0.768403
2017-03-18 16:53:18.137069,0.378063
2017-03-18 16:53:18.572066,0.608075
2017-03-18 16:53:18.998814,0.829552
2017-03-18 16:53:29.110250,0.768403
2017-03-18 16:53:29.646652,0.589992
2017-03-18 16:53:35.090332,0.746234
2017-03-18 16:53:35.653026,0.668731
2017-03-18 16:53:36.258435,0.680077
2017-03-18 16:53:36.282540,0.559984
2017-03-18 16:53:39.661367,0.768403
2017-03-18 16:53:40.193138,0.51511
2017-03-18 16:53:41.411529,0.43843
2017-03-18 16:53:41.875981,0.233977
2017-03-18 16:53:42.587428,0.741287
2017-03-18 16:53:44.308765,0.715623
2017-03-18 16:53:44.313573,0.291606
2017-03-18 16:53:49.438579,0.768403
2017-03-18 16:53:57.954968,0.498443
2017-03-18 16:54:01.509691,0.3121
2017-03-18 16:54:05.317971,0.500709
2017-03-18 16:54:05.458522,0.553222
